symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time
JAICORPLTD,INE070D01027,2025-10-27,NSE,EQ,EQ,buy,false,5.000000,165.800003,200963922,1100000007821880,2025-10-27T09:30:06
JAICORPLTD,INE070D01027,2025-10-27,NSE,EQ,EQ,buy,false,164.000000,165.800003,200963924,1100000007821880,2025-10-27T09:30:06
JAICORPLTD,INE070D01027,2025-10-27,NSE,EQ,EQ,buy,false,19.000000,165.800003,200963921,1100000007821880,2025-10-27T09:30:06
JAICORPLTD,INE070D01027,2025-10-27,NSE,EQ,EQ,buy,false,1.000000,165.800003,200963923,1100000007821880,2025-10-27T09:30:06
GPIL,INE177H01039,2025-10-29,NSE,EQ,EQ,buy,false,51.000000,272.920013,200249498,1100000001759720,2025-10-29T09:17:19
GPIL,INE177H01039,2025-10-29,NSE,EQ,EQ,buy,false,12.000000,272.929993,200249499,1100000001759720,2025-10-29T09:17:19
GPIL,INE177H01039,2025-10-29,NSE,EQ,EQ,buy,false,28.000000,272.899994,200249497,1100000001759720,2025-10-29T09:17:19
SOUTHBANK,INE683A01023,2025-10-30,NSE,EQ,EQ,sell,false,801.000000,37.700001,604461179,1300000038063633,2025-10-30T12:13:53
SANDUMA,INE149K01016,2025-11-03,NSE,EQ,EQ,buy,false,111.000000,225.970001,605085106,1300000042600810,2025-11-03T12:14:03
SANDUMA,INE149K01016,2025-11-03,NSE,EQ,EQ,buy,false,1.000000,225.970001,605085105,1300000042600810,2025-11-03T12:14:03
SANDUMA,INE149K01016,2025-11-03,NSE,EQ,EQ,buy,false,13.000000,225.970001,605085104,1300000042600810,2025-11-03T12:14:03
SANDUMA,INE149K01016,2025-11-03,NSE,EQ,EQ,buy,false,13.000000,225.960007,605085103,1300000042600810,2025-11-03T12:14:03
SANDUMA,,2025-11-06,NSE,EQ,EQ,sell,false,138.000000,216.899994,601104152,1300000003272321,2025-11-06T09:20:29
JAICORPLTD,,2025-11-06,NSE,EQ,EQ,sell,false,189.000000,159.100006,200779190,1100000005410706,2025-11-06T09:23:48
ROSSTECH,,2025-11-10,NSE,EQ,EQ,buy,false,1.000000,707.950012,600358169,1300000002177820,2025-11-10T09:17:53
ROSSTECH,,2025-11-10,NSE,EQ,EQ,buy,false,15.000000,707.900024,600358168,1300000002177820,2025-11-10T09:17:53
ROSSTECH,,2025-11-10,NSE,EQ,EQ,buy,false,21.000000,707.500000,600358166,1300000002177820,2025-11-10T09:17:53
ROSSTECH,,2025-11-10,NSE,EQ,EQ,buy,false,7.000000,707.650024,600358167,1300000002177820,2025-11-10T09:17:53
ROSSTECH,,2025-11-10,NSE,EQ,EQ,buy,false,44.000000,700.000000,601535947,1300000012649492,2025-11-10T09:44:56
ROSSTECH,,2025-11-10,NSE,EQ,EQ,sell,false,10.000000,710.099976,605762749,1300000041914368,2025-11-10T11:59:49
ROSSTECH,,2025-11-10,NSE,EQ,EQ,sell,false,14.000000,710.099976,605733629,1300000041914368,2025-11-10T11:59:49
ROSSTECH,,2025-11-10,NSE,EQ,EQ,sell,false,29.000000,710.099976,605733628,1300000041914368,2025-11-10T11:59:49
ROSSTECH,,2025-11-10,NSE,EQ,EQ,sell,false,35.000000,710.099976,605860983,1300000041914368,2025-11-10T11:59:49
RPEL,,2025-11-10,NSE,EQ,EQ,buy,false,1.000000,950.799988,606024508,1300000059803070,2025-11-10T13:42:13
RPEL,,2025-11-10,NSE,EQ,EQ,buy,false,20.000000,950.799988,606024509,1300000059803070,2025-11-10T13:42:13
GPIL,,2025-11-11,NSE,EQ,EQ,sell,false,13.000000,275.399994,208904665,1100000071827774,2025-11-11T15:14:06
GPIL,,2025-11-11,NSE,EQ,EQ,sell,false,24.000000,275.399994,208904663,1100000071827774,2025-11-11T15:14:06
GPIL,,2025-11-11,NSE,EQ,EQ,sell,false,4.000000,275.399994,208904664,1100000071827774,2025-11-11T15:14:06
GPIL,,2025-11-11,NSE,EQ,EQ,sell,false,50.000000,275.399994,208904662,1100000071827774,2025-11-11T15:14:06
LUMAXTECH,,2025-11-12,NSE,EQ,EQ,buy,false,1.000000,1432.500000,403207780,1200000032208441,2025-11-12T11:54:00
LUMAXTECH,,2025-11-12,NSE,EQ,EQ,buy,false,2.000000,1432.000000,403207778,1200000032208441,2025-11-12T11:54:00
LUMAXTECH,,2025-11-12,NSE,EQ,EQ,buy,false,3.000000,1432.000000,403207777,1200000032208441,2025-11-12T11:54:00
LUMAXTECH,,2025-11-12,NSE,EQ,EQ,buy,false,5.000000,1431.900024,403207776,1200000032208441,2025-11-12T11:54:00
LUMAXTECH,,2025-11-12,NSE,EQ,EQ,buy,false,7.000000,1432.400024,403207779,1200000032208441,2025-11-12T11:54:00
RPEL,,2025-11-12,NSE,EQ,EQ,buy,false,10.000000,1000.000000,604263393,1300000034882787,2025-11-12T11:57:58
TDPOWERSYS,,2025-11-13,NSE,EQ,EQ,buy,false,36.000000,811.849976,600238223,1300000001589218,2025-11-13T09:17:09
TDPOWERSYS,,2025-11-13,NSE,EQ,EQ,sell,false,36.000000,779.200012,608263914,1300000058621068,2025-11-13T14:56:26
RPEL,,2025-11-13,NSE,EQ,EQ,sell,false,3.000000,961.400024,608022092,1300000062447025,2025-11-13T15:14:58
RPEL,,2025-11-13,NSE,EQ,EQ,sell,false,3.000000,961.400024,608022093,1300000062447025,2025-11-13T15:14:58
RPEL,,2025-11-13,NSE,EQ,EQ,sell,false,4.000000,961.349976,608022094,1300000062447025,2025-11-13T15:14:58
YATRA,,2025-11-17,NSE,EQ,EQ,buy,false,53.000000,191.929993,600933789,1300000006743262,2025-11-17T09:30:09
YATRA,,2025-11-17,NSE,EQ,EQ,buy,false,77.000000,191.940002,600933790,1300000006743262,2025-11-17T09:30:09
SYRMA,,2025-11-17,NSE,EQ,EQ,buy,false,16.000000,894.450012,601241571,1300000009165427,2025-11-17T09:38:35
SYRMA,,2025-11-17,NSE,EQ,EQ,buy,false,3.000000,894.349976,601241568,1300000009165427,2025-11-17T09:38:35
SYRMA,,2025-11-17,NSE,EQ,EQ,buy,false,3.000000,894.400024,601241569,1300000009165427,2025-11-17T09:38:35
SYRMA,,2025-11-17,NSE,EQ,EQ,buy,false,5.000000,894.400024,601241570,1300000009165427,2025-11-17T09:38:35
YATRA,,2025-11-17,NSE,EQ,EQ,sell,false,56.000000,192.600006,601547205,1300000011607409,2025-11-17T09:49:05
YATRA,,2025-11-17,NSE,EQ,EQ,sell,false,74.000000,192.600006,601547872,1300000011607409,2025-11-17T09:49:05
LGBBROSLTD,INE337A01034,2025-11-18,NSE,EQ,EQ,buy,false,4.000000,1907.300049,400119914,1200000000763484,2025-11-18T09:15:48
LGBBROSLTD,INE337A01034,2025-11-18,NSE,EQ,EQ,buy,false,1.000000,1907.300049,400119913,1200000000763484,2025-11-18T09:15:48
LGBBROSLTD,INE337A01034,2025-11-18,NSE,EQ,EQ,buy,false,1.000000,1907.300049,400119915,1200000000763484,2025-11-18T09:15:48
LGBBROSLTD,INE337A01034,2025-11-18,NSE,EQ,EQ,buy,false,1.000000,1907.300049,400119916,1200000000763484,2025-11-18T09:15:48
LGBBROSLTD,INE337A01034,2025-11-18,NSE,EQ,EQ,buy,false,1.000000,1907.300049,400119918,1200000000763484,2025-11-18T09:15:48
LGBBROSLTD,INE337A01034,2025-11-18,NSE,EQ,EQ,buy,false,1.000000,1907.300049,400119919,1200000000763484,2025-11-18T09:15:48
LGBBROSLTD,INE337A01034,2025-11-18,NSE,EQ,EQ,buy,false,2.000000,1907.300049,400119920,1200000000763484,2025-11-18T09:15:48
LGBBROSLTD,INE337A01034,2025-11-18,NSE,EQ,EQ,buy,false,1.000000,1907.199951,400119912,1200000000763484,2025-11-18T09:15:48
LGBBROSLTD,INE337A01034,2025-11-18,NSE,EQ,EQ,buy,false,4.000000,1907.300049,400119917,1200000000763484,2025-11-18T09:15:48
INTERARCH,INE00M901018,2025-11-18,NSE,EQ,EQ,buy,false,10.000000,2625.699951,200507708,1100000003244843,2025-11-18T09:19:04
INTERARCH,INE00M901018,2025-11-18,NSE,EQ,EQ,buy,false,2.000000,2625.899902,200507709,1100000003244843,2025-11-18T09:19:04
LGBBROSLTD,INE337A01034,2025-11-18,NSE,EQ,EQ,sell,false,1.000000,1819.800049,401142232,1200000010257105,2025-11-18T09:47:27
LGBBROSLTD,INE337A01034,2025-11-18,NSE,EQ,EQ,sell,false,1.000000,1819.599976,401142233,1200000010257105,2025-11-18T09:47:27
LGBBROSLTD,INE337A01034,2025-11-18,NSE,EQ,EQ,sell,false,1.000000,1819.400024,401142234,1200000010257105,2025-11-18T09:47:27
LGBBROSLTD,INE337A01034,2025-11-18,NSE,EQ,EQ,sell,false,1.000000,1819.900024,401142231,1200000010257105,2025-11-18T09:47:27
LGBBROSLTD,INE337A01034,2025-11-18,NSE,EQ,EQ,sell,false,1.000000,1820.000000,401142230,1200000010257105,2025-11-18T09:47:27
LGBBROSLTD,INE337A01034,2025-11-18,NSE,EQ,EQ,sell,false,5.000000,1819.300049,401142236,1200000010257105,2025-11-18T09:47:27
LGBBROSLTD,INE337A01034,2025-11-18,NSE,EQ,EQ,sell,false,6.000000,1819.400024,401142235,1200000010257105,2025-11-18T09:47:27
LUMAXTECH,INE872H01027,2025-11-18,NSE,EQ,EQ,sell,false,18.000000,1374.099976,404046178,1200000039987268,2025-11-18T13:31:10
SOUTHBANK,INE683A01023,2025-11-19,NSE,EQ,EQ,buy,false,15.000000,40.529999,600926696,1300000007545535,2025-11-19T09:35:27
SOUTHBANK,INE683A01023,2025-11-19,NSE,EQ,EQ,buy,false,199.000000,40.520000,600926695,1300000007545535,2025-11-19T09:35:27
SOUTHBANK,INE683A01023,2025-11-19,NSE,EQ,EQ,buy,false,286.000000,40.529999,600926697,1300000007545535,2025-11-19T09:35:27
TDPOWERSYS,INE419M01027,2025-11-20,NSE,EQ,EQ,buy,false,1.000000,774.750000,600238738,1300000001615191,2025-11-20T09:17:15
TDPOWERSYS,INE419M01027,2025-11-20,NSE,EQ,EQ,buy,false,31.000000,774.750000,600238737,1300000001615191,2025-11-20T09:17:15
SOUTHBANK,INE683A01023,2025-11-20,NSE,EQ,EQ,sell,false,500.000000,38.900002,602693992,1300000022054797,2025-11-20T10:55:04
SYRMA,INE0DYJ01015,2025-11-20,NSE,EQ,EQ,sell,false,27.000000,858.650024,602993996,1300000024415253,2025-11-20T11:09:06
TDPOWERSYS,INE419M01027,2025-11-21,NSE,EQ,EQ,sell,false,32.000000,743.799988,601441795,1300000011208527,2025-11-21T09:55:05
INTERARCH,INE00M901018,2025-11-21,NSE,EQ,EQ,sell,false,2.000000,2521.300049,201903690,1100000015597271,2025-11-21T10:09:57
INTERARCH,INE00M901018,2025-11-21,NSE,EQ,EQ,sell,false,5.000000,2520.699951,201903692,1100000015597271,2025-11-21T10:09:57
INTERARCH,INE00M901018,2025-11-21,NSE,EQ,EQ,sell,false,5.000000,2521.199951,201903691,1100000015597271,2025-11-21T10:09:57
ATHERENERG,INE0LEZ01016,2025-11-27,NSE,EQ,EQ,buy,false,28.000000,707.799988,1061785,1000000009917446,2025-11-27T09:49:39
ROSSTECH,INE0OJW01016,2025-11-28,NSE,EQ,EQ,buy,false,1.000000,813.599976,600905366,1300000008382346,2025-11-28T09:39:08
ROSSTECH,INE0OJW01016,2025-11-28,NSE,EQ,EQ,buy,false,17.000000,813.599976,600905367,1300000008382346,2025-11-28T09:39:08
ROSSTECH,INE0OJW01016,2025-11-28,NSE,EQ,EQ,sell,false,18.000000,781.049988,603460060,1300000032234421,2025-11-28T11:53:47
RPEL,INE912T01018,2025-12-02,NSE,EQ,EQ,sell,false,21.000000,1051.800049,605829141,1300000047408960,2025-12-02T14:23:28
ATHERENERG,INE0LEZ01016,2025-12-03,NSE,EQ,EQ,sell,false,28.000000,679.500000,512268,1000000004803929,2025-12-03T09:28:49
TMCV,INE1TAE01010,2025-12-31,NSE,EQ,EQ,buy,false,60.000000,416.950012,606146192,1300000053331734,2025-12-31T14:29:45
SANDUMA,INE149K01016,2026-01-02,NSE,EQ,EQ,buy,false,68.000000,248.800003,600052488,1300000000289847,2026-01-02T09:15:03
SANDUMA,INE149K01016,2026-01-05,NSE,EQ,EQ,buy,false,25.000000,267.839996,600319659,1300000001706418,2026-01-05T09:17:04
SANDUMA,INE149K01016,2026-01-05,NSE,EQ,EQ,buy,false,5.000000,267.839996,600319660,1300000001706418,2026-01-05T09:17:04
TMCV,INE1TAE01010,2026-01-05,NSE,EQ,EQ,sell,false,2.000000,429.200012,600593361,1300000003674542,2026-01-05T09:20:54
TMCV,INE1TAE01010,2026-01-05,NSE,EQ,EQ,sell,false,58.000000,429.149994,600593362,1300000003674542,2026-01-05T09:20:54
TENNIND,INE19RI01016,2026-01-05,NSE,EQ,EQ,buy,false,37.000000,548.200012,601878899,1300000013742561,2026-01-05T09:50:42
SANDUMA,INE149K01016,2026-01-05,NSE,EQ,EQ,sell,false,10.000000,257.130005,603876185,1300000029640885,2026-01-05T11:20:13
SANDUMA,INE149K01016,2026-01-05,NSE,EQ,EQ,sell,false,20.000000,257.130005,603876107,1300000029640885,2026-01-05T11:20:13
GMDCLTD,INE131A01031,2026-01-05,NSE,EQ,EQ,buy,false,24.000000,610.950012,206740748,1100000053122030,2026-01-05T13:38:14
TENNIND,INE19RI01016,2026-01-06,NSE,EQ,EQ,sell,false,19.000000,523.900024,603457305,1300000028269982,2026-01-06T11:11:01
TENNIND,INE19RI01016,2026-01-06,NSE,EQ,EQ,sell,false,9.000000,523.799988,603457307,1300000028269982,2026-01-06T11:11:01
TENNIND,INE19RI01016,2026-01-06,NSE,EQ,EQ,sell,false,9.000000,523.849976,603457306,1300000028269982,2026-01-06T11:11:01
GMDCLTD,INE131A01031,2026-01-08,NSE,EQ,EQ,sell,false,11.000000,586.500000,201992787,1100000016842876,2026-01-08T10:04:17
GMDCLTD,INE131A01031,2026-01-08,NSE,EQ,EQ,sell,false,13.000000,586.500000,201992788,1100000016842876,2026-01-08T10:04:17
SANDUMA,INE149K01016,2026-01-08,NSE,EQ,EQ,sell,false,2.000000,238.699997,608632348,1300000079778400,2026-01-08T15:04:38
SANDUMA,INE149K01016,2026-01-08,NSE,EQ,EQ,sell,false,66.000000,238.699997,608655875,1300000079778400,2026-01-08T15:04:38
